timestamp,id_uczestnika,id_sesji,id_proby,typ_bodzca,warunek,bodziec_obecny,poziom_bodzca,odpowiedz,czas_reakcji_ms,czy_poprawna,klasa_wyniku,pewnosc
2026-03-08T12:37:27,ja_01,sesja_01,48,wzrok,pilot,0,0.0,0,1044,1,TN
2026-03-08T12:37:28,ja_01,sesja_01,49,wzrok,pilot,1,0.16,1,351,1,TP
2026-03-08T12:37:29,ja_01,sesja_01,50,wzrok,pilot,1,0.12,1,305,1,TP
2026-03-08T12:37:29,ja_01,sesja_01,51,wzrok,pilot,0,0.0,0,174,1,TN
2026-03-08T12:37:30,ja_01,sesja_01,52,wzrok,pilot,0,0.0,0,245,1,TN
2026-03-08T12:37:31,ja_01,sesja_01,53,wzrok,pilot,1,0.16,1,261,1,TP
2026-03-08T12:37:32,ja_01,sesja_01,54,wzrok,pilot,0,0.0,1,351,0,FP
2026-03-08T12:37:33,ja_01,sesja_01,55,wzrok,pilot,1,0.16,1,408,1,TP
2026-03-08T12:37:34,ja_01,sesja_01,56,wzrok,pilot,0,0.0,0,454,1,TN
2026-03-08T12:37:36,ja_01,sesja_01,57,wzrok,pilot,0,0.0,0,529,1,TN
2026-03-08T12:37:37,ja_01,sesja_01,58,wzrok,pilot,1,0.12,1,365,1,TP
2026-03-08T12:37:38,ja_01,sesja_01,59,wzrok,pilot,0,0.0,0,529,1,TN
2026-03-08T12:37:39,ja_01,sesja_01,60,wzrok,pilot,0,0.0,0,212,1,TN
2026-03-08T13:50:58,ja_01,sesja_01,1,wzrok,pilot,0,0.0,0,1215,1,TN
2026-03-08T13:51:00,ja_01,sesja_01,2,wzrok,pilot,0,0.0,0,447,1,TN
2026-03-08T13:51:01,ja_01,sesja_01,3,wzrok,pilot,0,0.0,0,555,1,TN
2026-03-08T13:51:02,ja_01,sesja_01,4,wzrok,pilot,0,0.0,0,398,1,TN
2026-03-08T13:51:04,ja_01,sesja_01,5,wzrok,pilot,1,0.16,1,425,1,TP
2026-03-08T13:51:05,ja_01,sesja_01,6,wzrok,pilot,1,0.08,1,578,1,TP
2026-03-08T13:51:06,ja_01,sesja_01,7,wzrok,pilot,1,0.08,1,389,1,TP
2026-03-08T13:51:08,ja_01,sesja_01,8,wzrok,pilot,1,0.08,1,471,1,TP
2026-03-08T13:51:09,ja_01,sesja_01,9,wzrok,pilot,0,0.0,0,399,1,TN
2026-03-08T13:51:10,ja_01,sesja_01,10,wzrok,pilot,0,0.0,0,530,1,TN
2026-03-08T13:51:11,ja_01,sesja_01,11,wzrok,pilot,1,0.08,0,265,0,FN
2026-03-08T13:51:13,ja_01,sesja_01,12,wzrok,pilot,0,0.0,0,432,1,TN
2026-03-08T13:51:14,ja_01,sesja_01,13,wzrok,pilot,1,0.16,1,219,1,TP
2026-03-08T13:51:15,ja_01,sesja_01,14,wzrok,pilot,1,0.16,1,251,1,TP
2026-03-08T13:51:16,ja_01,sesja_01,15,wzrok,pilot,0,0.0,0,352,1,TN
2026-03-08T13:51:17,ja_01,sesja_01,16,wzrok,pilot,1,0.16,1,330,1,TP
2026-03-08T13:51:19,ja_01,sesja_01,17,wzrok,pilot,0,0.0,0,773,1,TN
2026-03-08T13:51:21,ja_01,sesja_01,18,wzrok,pilot,1,0.16,0,,0,FN
2026-03-08T13:53:58,ja_01,sesja_02,1,wzrok,pilot,0,0.0,0,400,1,TN
2026-03-08T13:53:59,ja_01,sesja_02,2,wzrok,pilot,1,0.12,1,373,1,TP
2026-03-08T13:54:00,ja_01,sesja_02,3,wzrok,pilot,0,0.0,0,504,1,TN
2026-03-08T13:54:01,ja_01,sesja_02,4,wzrok,pilot,0,0.0,0,357,1,TN
2026-03-08T13:54:02,ja_01,sesja_02,5,wzrok,pilot,0,0.0,0,433,1,TN
2026-03-08T13:54:04,ja_01,sesja_02,6,wzrok,pilot,0,0.0,0,534,1,TN
2026-03-08T13:54:05,ja_01,sesja_02,7,wzrok,pilot,1,0.12,1,333,1,TP
2026-03-08T13:54:06,ja_01,sesja_02,8,wzrok,pilot,1,0.08,1,464,1,TP
2026-03-08T13:54:07,ja_01,sesja_02,9,wzrok,pilot,0,0.0,0,425,1,TN
2026-03-08T13:54:08,ja_01,sesja_02,10,wzrok,pilot,0,0.0,0,430,1,TN
2026-03-08T13:54:09,ja_01,sesja_02,11,wzrok,pilot,1,0.12,1,379,1,TP
2026-03-08T13:54:10,ja_01,sesja_02,12,wzrok,pilot,0,0.0,0,285,1,TN
2026-03-08T13:54:11,ja_01,sesja_02,13,wzrok,pilot,1,0.16,1,307,1,TP
2026-03-08T13:54:12,ja_01,sesja_02,14,wzrok,pilot,1,0.16,1,250,1,TP
2026-03-08T13:54:12,ja_01,sesja_02,15,wzrok,pilot,1,0.16,1,314,1,TP
2026-03-08T13:54:13,ja_01,sesja_02,16,wzrok,pilot,1,0.12,1,354,1,TP
2026-03-08T13:54:14,ja_01,sesja_02,17,wzrok,pilot,1,0.08,1,260,1,TP
2026-03-08T13:54:15,ja_01,sesja_02,18,wzrok,pilot,0,0.0,0,398,1,TN
2026-03-08T13:54:16,ja_01,sesja_02,19,wzrok,pilot,1,0.08,1,387,1,TP
2026-03-08T13:54:17,ja_01,sesja_02,20,wzrok,pilot,1,0.16,1,289,1,TP
2026-03-08T13:54:18,ja_01,sesja_02,21,wzrok,pilot,1,0.12,1,309,1,TP
2026-03-08T13:54:19,ja_01,sesja_02,22,wzrok,pilot,1,0.08,1,265,1,TP
2026-03-08T13:54:20,ja_01,sesja_02,23,wzrok,pilot,1,0.08,1,289,1,TP
2026-03-08T13:54:21,ja_01,sesja_02,24,wzrok,pilot,1,0.08,1,286,1,TP
2026-03-08T13:54:22,ja_01,sesja_02,25,wzrok,pilot,1,0.12,1,288,1,TP
2026-03-08T13:54:23,ja_01,sesja_02,26,wzrok,pilot,1,0.12,1,240,1,TP
2026-03-08T13:54:24,ja_01,sesja_02,27,wzrok,pilot,1,0.16,1,260,1,TP
2026-03-08T13:54:25,ja_01,sesja_02,28,wzrok,pilot,0,0.0,0,385,1,TN
2026-03-08T13:54:26,ja_01,sesja_02,29,wzrok,pilot,1,0.08,1,305,1,TP
2026-03-08T13:54:26,ja_01,sesja_02,30,wzrok,pilot,0,0.0,0,285,1,TN
2026-03-08T13:54:27,ja_01,sesja_02,31,wzrok,pilot,0,0.0,0,347,1,TN
2026-03-08T13:54:28,ja_01,sesja_02,32,wzrok,pilot,0,0.0,0,333,1,TN
2026-03-08T13:54:29,ja_01,sesja_02,33,wzrok,pilot,0,0.0,0,323,1,TN
2026-03-08T13:54:30,ja_01,sesja_02,34,wzrok,pilot,1,0.12,1,313,1,TP
2026-03-08T13:54:31,ja_01,sesja_02,35,wzrok,pilot,0,0.0,0,359,1,TN
2026-03-08T13:54:32,ja_01,sesja_02,36,wzrok,pilot,1,0.08,1,235,1,TP
2026-03-08T13:54:33,ja_01,sesja_02,37,wzrok,pilot,0,0.0,0,275,1,TN
2026-03-08T13:54:34,ja_01,sesja_02,38,wzrok,pilot,1,0.12,1,218,1,TP
2026-03-08T13:54:35,ja_01,sesja_02,39,wzrok,pilot,0,0.0,0,199,1,TN
2026-03-08T13:54:36,ja_01,sesja_02,40,wzrok,pilot,0,0.0,0,292,1,TN
2026-03-08T13:54:37,ja_01,sesja_02,41,wzrok,pilot,1,0.16,1,259,1,TP
2026-03-08T13:54:37,ja_01,sesja_02,42,wzrok,pilot,1,0.16,1,213,1,TP
